ts,prn,S4c,ROTI,VTEC,STEC,station
2026-03-07T00:01:13Z,E07,,,,46.19675785890814,PJRK
2026-03-07T00:01:13Z,E19,,,,21.780453380024017,PJRK
2026-03-07T00:01:13Z,E21,,,,31.630212578961732,PJRK
2026-03-07T00:01:13Z,E23,,,,34.4047926130036,PJRK
2026-03-07T00:01:13Z,E27,,,,43.00599078794592,PJRK
2026-03-07T00:01:13Z,E29,,,,24.69376246493518,PJRK
2026-03-07T00:01:13Z,J194,,,,20.75302039348692,PJRK
2026-03-07T00:01:13Z,J195,,,,37.763692890185936,PJRK
2026-03-07T00:01:13Z,J199,,,,11.737364006409143,PJRK
2026-03-07T00:01:14Z,G02,,,,0.0,PJRK
2026-03-07T00:01:14Z,G03,,,,21.433447280588044,PJRK
2026-03-07T00:01:14Z,G04,,,,9.52597656126948,PJRK
2026-03-07T00:01:14Z,G08,,,,24.8355817515571,PJRK
2026-03-07T00:01:14Z,G09,,,,16.84056571286273,PJRK
2026-03-07T00:01:14Z,G16,,,,0.0,PJRK
2026-03-07T00:01:14Z,G26,,,,54.26404510630296,PJRK
2026-03-07T00:01:14Z,G27,,,,19.392166619284673,PJRK
2026-03-07T00:01:14Z,G31,,,,14.118858128994797,PJRK
2026-03-07T00:01:14Z,E07,,,,46.18787056889961,PJRK
2026-03-07T00:01:14Z,E19,,,,21.748300025141344,PJRK
2026-03-07T00:01:14Z,E21,,,,31.63057387113511,PJRK
2026-03-07T00:01:14Z,E23,,,,34.4047926130036,PJRK
2026-03-07T00:01:14Z,E27,,,,43.01451684362485,PJRK
2026-03-07T00:01:14Z,E29,,,,24.68718730601118,PJRK
2026-03-07T00:01:14Z,J194,,,,20.750628313883684,PJRK
2026-03-07T00:01:14Z,J195,,,,250.0,PJRK
2026-03-07T00:01:14Z,J199,,,,11.716012181592744,PJRK
2026-03-07T00:01:15Z,G02,,,,0.0,PJRK
2026-03-07T00:01:15Z,G03,,,,21.422992801866652,PJRK
2026-03-07T00:01:15Z,G04,,,,9.531203800630173,PJRK
2026-03-07T00:01:15Z,G08,,,,24.82991157389592,PJRK
2026-03-07T00:01:15Z,G09,,,,16.843400801693317,PJRK
2026-03-07T00:01:15Z,G16,,,,0.0,PJRK
2026-03-07T00:01:15Z,G26,,,,54.25075553875097,PJRK
2026-03-07T00:01:15Z,G27,,,,19.38977446875457,PJRK
2026-03-07T00:01:15Z,G31,,,,14.108403650273404,PJRK
2026-03-07T00:01:15Z,E07,,,,46.2620797557194,PJRK
2026-03-07T00:01:15Z,E19,,,,21.836408635523387,PJRK
2026-03-07T00:01:15Z,E21,,,,31.722764834348045,PJRK
2026-03-07T00:01:15Z,E23,,,,34.48347795302514,PJRK
2026-03-07T00:01:15Z,E27,,,,43.08258313799704,PJRK
2026-03-07T00:01:15Z,E29,,,,24.748930148614743,PJRK
2026-03-07T00:01:15Z,J194,,,,20.750668103857517,PJRK
2026-03-07T00:01:15Z,J195,,,,5.983651018830007,PJRK
2026-03-07T00:01:15Z,J199,,,,11.723987269734456,PJRK
2026-03-07T00:01:16Z,G02,,,,0.0,PJRK
2026-03-07T00:01:16Z,G03,,,,21.415547750221265,PJRK
2026-03-07T00:01:16Z,G04,,,,9.499753195343294,PJRK
2026-03-07T00:01:16Z,G08,,,,24.824778880052364,PJRK
2026-03-07T00:01:16Z,G09,,,,16.833342059440714,PJRK
2026-03-07T00:01:16Z,G16,,,,0.0,PJRK
2026-03-07T00:01:16Z,G26,,,,54.24052252917983,PJRK
2026-03-07T00:01:16Z,G27,,,,19.38458705483114,PJRK
2026-03-07T00:01:16Z,G31,,,,14.095288314576528,PJRK
2026-03-07T00:01:16Z,E07,,,,46.16489230569191,PJRK
2026-03-07T00:01:16Z,E19,,,,21.794796667738108,PJRK
2026-03-07T00:01:16Z,E21,,,,31.638273917810558,PJRK
2026-03-07T00:01:16Z,E23,,,,34.3860678334137,PJRK
2026-03-07T00:01:16Z,E27,,,,42.96620489006476,PJRK
2026-03-07T00:01:16Z,E29,,,,24.684065275412486,PJRK
2026-03-07T00:01:16Z,J194,,,,20.740252847694997,PJRK
2026-03-07T00:01:16Z,J195,,,,6.494801604810675,PJRK
2026-03-07T00:01:16Z,J199,,,,11.70808560742982,PJRK
2026-03-07T00:01:17Z,G02,,,,0.0,PJRK
2026-03-07T00:01:17Z,G03,,,,21.400164350552604,PJRK
2026-03-07T00:01:17Z,G04,,,,9.505417486074302,PJRK
2026-03-07T00:01:17Z,G08,,,,24.82212380361675,PJRK
